,contact_id,customer_date,contract_length
181145,487024458,2023-02-16,12
89152,502818708,2023-03-06,24
134336,505323551,2023-03-12,12
191155,482628520,2023-02-01,6
174119,483892194,2023-02-14,24
108153,487365925,2023-02-10,12
175267,495938451,2023-02-23,12
114092,488760266,2023-02-17,6
56159,481966803,2023-02-10,6
82800,491132276,2023-03-06,12
42239,479629363,2023-01-26,6
87722,496726011,2023-02-27,6
36786,483111708,2023-02-03,12
97415,500593039,2023-03-14,6
69978,498353902,2023-03-02,12
48236,477667307,2023-02-21,12
159591,483306352,2023-02-06,6
182055,502413254,2023-03-09,12
181324,504320671,2023-03-13,18
117819,482635451,2023-02-03,6
40027,476894956,2023-02-03,12
53649,480517904,2023-02-17,18
151728,491771066,2023-02-17,18
112724,483490302,2023-02-13,12
67786,492448203,2023-02-20,12
72295,504318046,2023-03-13,12
37259,484678936,2023-02-05,6
56491,485474051,2023-02-21,12
41507,482502500,2023-02-16,18
77778,477278385,2023-01-28,6
140799,493765806,2023-02-21,12
180976,500615890,2023-03-02,18
47533,482662901,2023-02-07,6
45533,480390660,2023-02-15,9
145206,487348368,2023-03-02,12
47806,483876298,2023-02-28,18
139765,479681008,2023-01-28,6
47534,482662901,2023-02-07,6
63075,487664856,2023-02-14,6
123881,494286181,2023-02-22,6
92184,497834118,2023-03-09,3
78135,480803448,2023-02-11,12
91797,491682251,2023-02-25,3
119514,498477406,2023-03-14,12
70690,493063801,2023-03-01,12
129145,494952564,2023-03-09,6
61705,489224401,2023-02-12,18
105122,496420951,2023-02-25,24
66264,497553255,2023-03-01,12
77587,477571101,2023-01-31,12
145602,495274401,2023-02-21,18
97718,501855710,2023-03-07,18
67719,488806851,2023-02-24,12
146427,498403558,2023-03-10,6
66284,488564102,2023-02-17,12
70344,499427104,2023-03-02,24
45741,482332701,2023-02-01,6
76910,504616151,2023-03-10,12
164281,504034613,2023-03-10,12
164314,499534230,2023-03-14,6
129260,501843976,2023-03-07,6
37548,479056222,2023-01-30,6
80583,478870501,2023-01-25,6
89299,479261478,2023-01-30,6
43827,479075151,2023-02-10,24
92306,493264749,2023-02-28,3
119636,498729558,2023-03-02,6
170473,502580101,2023-03-14,24
97038,499991531,2023-03-04,12
51012,488247724,2023-02-15,6
162405,491810594,2023-02-20,18
137370,493819278,2023-02-23,12
176767,477826111,2023-01-25,6
118583,490321401,2023-02-20,36
136609,488725405,2023-03-13,6
133255,494075653,2023-03-03,24
77668,499693902,2023-03-10,6
40732,477852915,2023-02-03,12
37573,481395281,2023-01-31,12
162448,480812568,2023-01-28,12
75604,500475701,2023-03-06,12
49837,485547461,2023-02-09,12
80289,501261689,2023-03-06,12
118335,486885002,2023-03-02,12
156672,506854153,2023-03-14,12
59790,482614107,2023-02-15,6
165844,485269724,2023-02-16,6
59474,488287001,2023-02-10,18
39247,479528351,2023-03-02,6
117789,465984702,2023-02-03,12
102210,501587202,2023-03-10,12
35879,483747408,2023-02-03,6
48846,489952490,2023-02-17,12
43501,480474995,2023-01-31,12
68663,494427902,2023-02-22,3
171911,491319529,2023-02-24,3
71073,495971657,2023-03-06,3
44428,481828007,2023-02-01,6
150915,497838261,2023-03-06,3
132925,494856797,2023-02-21,3
173033,484346459,2023-02-03,6
133441,498365161,2023-03-02,9
41650,479624192,2023-02-08,12
81338,498936393,2023-03-04,9
112936,485680717,2023-02-08,6
198056,484630301,2023-02-10,3
177227,488148873,2023-02-09,6
188100,507630119,2023-03-14,6
127934,491106553,2023-02-22,6
93454,502326277,2023-03-11,18
101840,502413259,2023-03-06,12
131489,479760648,2023-01-28,6
79581,497316063,2023-02-28,6
49804,486143682,2023-02-15,6
92547,498902025,2023-03-02,6
136960,485168245,2023-03-06,3
131998,482631055,2023-02-07,12
40753,478505023,2023-03-10,6
76037,500010040,2023-03-07,12
206617,486832115,2023-02-07,24
133200,496124365,2023-02-22,24
190215,497422751,2023-02-24,24
89067,502392120,2023-03-09,12
101280,499429084,2023-03-03,3
138282,501837599,2023-03-08,12
70958,501394752,2023-03-03,3
87512,493787055,2023-02-24,6
167785,481389681,2023-02-05,6
75994,503018098,2023-03-13,6
162651,482514221,2023-01-31,12
146121,498366041,2023-03-10,6
83091,495256054,2023-02-28,3
47213,480737601,2023-02-09,24
63877,488373302,2023-02-22,12
92486,500041713,2023-03-13,12
168336,476112551,2023-02-02,18
168713,480816480,2023-02-05,9
113525,482629207,2023-02-08,12
158022,487727059,2023-02-23,9
188682,499477631,2023-03-08,6
136368,504920164,2023-03-14,12
118934,489477107,2023-02-16,12
212318,506950315,2023-03-14,6
37325,483842415,2023-02-07,6
48712,483922153,2023-02-04,12
149443,476847628,2023-01-31,6
169796,504945502,2023-03-10,6
106539,500406351,2023-03-08,6
193766,490584410,2023-03-07,6
202473,487589556,2023-02-08,12
151689,505513112,2023-03-13,24
33862,478463686,2023-01-24,24
140912,496202501,2023-02-27,6
39089,477751733,2023-03-08,18
176978,482578468,2023-01-31,6
78872,494958131,2023-02-23,6
72173,488199196,2023-02-10,12
85859,490456722,2023-02-13,6
33433,480262269,2023-02-01,24
164059,498578551,2023-03-02,12
59447,488076944,2023-02-10,3
47334,487455876,2023-02-14,6
76616,503406423,2023-03-09,3
177952,500739593,2023-03-07,6
133981,501543510,2023-03-04,12
88383,497002751,2023-03-02,12
55759,486331927,2023-02-11,12
83724,494757854,2023-02-28,6
115339,494947498,2023-02-28,6
98623,500821856,2023-03-11,12
165704,487504517,2023-02-10,12
43044,481940635,2023-02-08,6
88614,499434997,2023-03-09,6
99498,477690318,2023-01-26,6
205396,490457404,2023-01-30,6
37224,483779029,2023-02-04,18
204224,502014251,2023-03-07,6
151867,494898109,2023-02-21,12
156388,499020051,2023-02-28,3
49279,484921501,2023-02-08,12
201909,482452466,2023-01-31,6
97707,501779751,2023-03-06,3
76581,500833161,2023-03-08,24
178391,476938089,2023-01-25,6
83834,489052403,2023-03-10,24
68136,480404565,2023-02-17,3
122542,482600213,2023-02-14,6
196152,496616602,2023-02-23,9
198080,494908274,2023-03-13,6
91373,495360189,2023-03-02,12
113472,480900305,2023-02-01,6
122715,479035580,2023-01-27,12
204270,504270556,2023-03-08,12
120168,503443836,2023-03-07,3
111296,501749151,2023-03-06,24
43355,477294895,2023-01-27,9
40593,480418871,2023-02-08,9
144753,501301919,2023-03-06,24
48112,480983834,2023-02-06,18
101389,492641863,2023-02-20,12
164265,503572747,2023-03-09,18
36860,484323059,2023-02-13,12
49306,483997269,2023-02-10,12
104544,485560398,2023-02-13,6
124732,501834251,2023-03-07,6
90226,501964902,2023-03-11,9
128390,495791751,2023-02-23,12
96545,499332247,2023-03-02,6
72051,503456008,2023-03-13,12
26159,476712801,2023-01-31,6
36259,478308026,2023-01-25,12
70308,496198271,2023-02-28,12
82298,479013904,2023-01-25,6
58084,484730707,2023-02-15,6
78290,481985135,2023-02-05,12
70020,497881570,2023-02-27,6
92915,500242710,2023-03-06,12
104770,488843173,2023-02-21,6
30470,476789719,2023-02-02,9
75873,502962808,2023-03-08,12
30104,479068818,2023-02-01,9
134339,501372664,2023-03-10,12
54342,486224114,2023-02-08,3
117721,482017851,2023-01-31,6
92266,499373508,2023-03-02,6
55987,486644801,2023-02-21,6
68278,493904401,2023-02-24,6
41503,482581480,2023-02-03,18
180658,498891551,2023-02-28,3
190625,504716152,2023-03-13,6
162926,496898357,2023-02-27,6
107972,481928474,2023-02-21,9
50915,486736303,2023-03-01,12
97447,498920032,2023-03-07,3
187128,504135873,2023-03-10,24
110679,498912255,2023-03-01,24
55171,489565766,2023-03-02,6
128514,496228054,2023-03-01,12
135772,476746555,2023-01-27,9
181486,490434687,2023-02-15,6
60879,484741911,2023-02-13,12
117948,483962395,2023-02-15,3
156573,503613040,2023-03-08,18
82428,479591469,2023-02-27,6
190228,489493065,2023-02-13,6
190537,495498903,2023-02-22,18
62771,495327705,2023-02-27,6
56862,485858251,2023-02-11,12
105058,494350560,2023-02-22,24
169183,498842174,2023-03-08,12
82077,476784427,2023-01-24,6
188876,503591367,2023-03-14,12
173393,487464451,2023-02-10,6
49168,490113851,2023-02-14,18
123867,494889464,2023-02-28,6
137671,497296823,2023-03-13,6
55761,482477086,2023-02-07,6
55438,486728404,2023-02-09,6
34629,476809580,2023-02-03,6
202186,507596451,2023-03-14,
65187,494417256,2023-03-08,12
43239,479069237,2023-01-31,6
54290,490446017,2023-02-20,12
183257,479627089,2023-01-31,6
48387,490746532,2023-02-15,6
158014,485555992,2023-02-22,12
81160,491779880,2023-03-08,18
116547,500829145,2023-03-10,3
65343,485609169,2023-02-08,12
81382,504707003,2023-03-14,9
162375,491025313,2023-02-14,18
73945,484792816,2023-02-08,6
38329,478406505,2023-02-10,12
54177,485651459,2023-02-06,6
83687,480476746,2023-01-31,6
49981,484070037,2023-02-08,12
113192,482474389,2023-02-01,12
167699,287001304,2023-02-03,3
145565,477904202,2023-01-30,6
171432,476797352,2023-01-25,6
76832,504977201,2023-03-11,6
118521,488862051,2023-02-13,6
206643,506976631,2023-03-13,12
69088,490116517,2023-02-23,6
77920,479747989,2023-02-02,6
43699,478457756,2023-01-27,6
142332,498875769,2023-03-02,3
50494,484378378,2023-02-04,12
84066,498938758,2023-03-12,12
45158,485561479,2023-02-22,6
151011,499111251,2023-03-07,24
69996,495541760,2023-02-28,12
98783,477946823,2023-01-27,6
103115,507468412,2023-03-14,3
110510,485079595,2023-02-04,12
83452,498868656,2023-02-27,12
75749,502832039,2023-03-08,3
36902,482987705,2023-02-11,12
51430,482426498,2023-02-02,6
193078,486868456,2023-02-10,12
72211,500599510,2023-03-03,36
97742,502514601,2023-03-06,3
198603,486715291,2023-02-07,6
123857,483191874,2023-02-01,
51793,491757572,2023-02-21,12
68159,490580472,2023-02-13,12
173596,488382024,2023-02-13,12
150813,495077905,2023-02-23,6
116998,497839294,2023-03-13,12
123415,486894002,2023-03-13,6
59602,489634363,2023-02-13,6
88155,495533151,2023-03-03,6
101367,501353117,2023-03-07,6
56103,487590645,2023-02-10,12
46882,488933152,2023-02-27,12
38646,478545951,2023-01-28,6
108393,488887304,2023-02-15,6
213579,482500508,2023-02-04,6
115975,499525915,2023-03-03,6
38985,483277251,2023-02-23,9
103243,477044761,2023-01-23,12
79023,498899304,2023-03-10,12
198211,503614645,2023-03-07,12
213504,503544133,2023-03-07,3
76087,502813359,2023-03-13,3
45030,477734686,2023-01-30,12
55318,487457252,2023-02-21,24
104966,492415319,2023-02-21,6
55632,493354425,2023-02-20,6
145193,490897851,2023-02-28,6
196712,490444451,2023-02-13,6
118951,485522801,2023-02-16,18
139844,479003123,2023-02-10,3
70282,494427559,2023-02-28,12
110107,495383852,2023-02-22,3
56485,491854951,2023-02-16,12
147188,497204554,2023-03-02,6
59049,485624659,2023-02-10,12
55701,483950968,2023-02-02,24
124442,498332806,2023-03-08,12
151946,496225208,2023-02-27,3
193582,499744201,2023-03-01,24
133375,495450702,2023-02-24,6
50114,481451501,2023-02-02,6
44487,488458951,2023-02-14,3
180157,488275727,2023-02-16,9
45858,488976949,2023-02-10,6
118124,479441901,2023-02-02,6
48288,483150642,2023-02-07,9
73809,483205613,2023-02-01,12
67854,481880318,2023-02-04,3
137874,497353961,2023-03-03,9
104355,490631053,2023-02-28,24
37567,480514506,2023-02-01,12
205758,498933155,2023-03-02,3
37466,477799874,2023-01-26,18
170270,503719538,2023-03-13,12
95229,491784729,2023-02-25,6
187530,480416125,2023-01-28,6
30846,479124074,2023-02-03,6
92901,500667239,2023-03-06,12
78976,496647973,2023-03-06,6
197403,505533559,2023-03-10,3
128544,496656113,2023-03-01,12
118365,487369155,2023-02-09,12
213068,488091452,2023-02-09,6
32483,476760308,2023-01-30,6
189842,490653338,2023-02-15,24
123397,490371857,2023-02-13,24
78764,494988126,2023-02-24,12
44568,480826887,2023-01-31,18
116773,499892351,2023-03-09,12
173901,482487723,2023-02-07,12
97697,502911974,2023-03-07,3
68589,492464407,2023-02-22,24
84202,500725070,2023-03-02,3
42214,477806104,2023-01-25,12
75213,500143333,2023-03-02,6
127627,488901001,2023-02-13,12
155429,481520436,2023-02-13,12
84118,499459604,2023-03-01,12
114858,494301665,2023-02-21,6
69606,491874951,2023-02-17,6
45240,479293568,2023-02-03,6
186982,483302951,2023-02-01,18
87490,497144420,2023-02-27,24
49760,490648275,2023-02-15,9
33397,480294213,2023-01-30,6
68947,459062554,2023-02-21,
113897,487637807,2023-03-01,6
43332,476365424,2023-01-23,36
203937,498894651,2023-02-27,6
149791,485644764,2023-02-13,6
37528,477265015,2023-01-28,6
45983,481397081,2023-02-09,24
160784,495527633,2023-02-21,9
36095,478930966,2023-02-17,6
123387,489980512,2023-02-20,9
40793,485609811,2023-02-14,12
37217,483382479,2023-02-13,12
206913,498707201,2023-02-27,6
190623,505417559,2023-03-10,6
61079,487591127,2023-02-10,6
52367,489475060,2023-02-16,12
186431,492429171,2023-02-16,6
54981,485077356,2023-02-13,12
79989,498935296,2023-03-03,6
66202,488305609,2023-02-27,6
177065,483927101,2023-02-03,24
138530,504101084,2023-03-09,9
54238,486570558,2023-02-09,6
88466,497002551,2023-03-07,3
85481,499968608,2023-03-09,18
84739,481352655,2023-01-29,6
212476,485081436,2023-02-10,24
149554,480812358,2023-02-07,6
104498,485663761,2023-02-15,12
46980,478393205,2023-02-28,3
102633,504384601,2023-03-13,24
75570,495986050,2023-03-07,3
127941,491123389,2023-02-17,18
95172,491931306,2023-02-24,18
56346,491359092,2023-02-21,18
133113,495334951,2023-02-21,12
163475,488397254,2023-02-18,12
76846,505384158,2023-03-14,12
196725,500060263,2023-03-01,18
83821,499009006,2023-03-01,12
70056,497978871,2023-03-05,6
49070,481330091,2023-02-14,6
110881,496060566,2023-03-01,12
166090,476147498,2023-02-24,6
51821,490613303,2023-02-15,12
97182,496876355,2023-03-02,12
35344,479670662,2023-02-01,6
70922,499944301,2023-03-02,12
115560,494455709,2023-02-27,9
71898,493787367,2023-03-07,12
130259,481911400,2023-01-30,
60003,488957217,2023-02-17,6
73804,483204883,2023-03-07,6
210932,487589030,2023-02-11,18
209418,491079617,2023-03-09,3
140988,480998051,2023-02-07,24
106272,501903999,2023-03-08,12
153934,483846251,2023-02-04,12
108195,488252704,2023-02-09,12
66267,496166346,2023-02-27,6
79689,498776248,2023-03-01,3
96407,498987602,2023-02-28,12
192468,501895258,2023-03-04,12
49207,484429703,2023-02-14,3
82803,496044051,2023-02-23,12
182162,505980271,2023-03-11,12
169457,497196460,2023-02-27,3
118019,479051424,2023-02-07,18
124610,483060421,2023-02-02,6
179206,496226865,2023-02-23,12
122595,481397169,2023-02-01,9
78697,493078751,2023-03-01,6
158734,498860475,2023-03-01,24
197603,504236722,2023-03-09,6
132158,486672014,2023-02-07,6
193102,490008903,2023-02-15,6
63009,494792121,2023-02-21,6
116974,502977951,2023-03-10,18
62323,496765409,2023-02-27,12
88794,499002301,2023-03-06,12
127386,486172159,2023-02-08,12
127878,488334253,2023-02-14,12
113533,482536937,2023-03-01,6
181080,502006858,2023-03-13,12
108289,488412556,2023-02-14,6
43120,478344798,2023-01-31,9
46049,480975490,2023-02-03,6
172957,481353675,2023-02-02,9
213959,482566286,2023-01-31,6
75594,483061766,2023-02-01,12
122555,481522453,2023-02-02,18
48677,483243169,2023-02-03,36
45263,480239842,2023-01-30,12
36403,480301272,2023-02-01,24
42980,478318632,2023-01-26,6
36400,479661865,2023-02-26,3
90932,477729283,2023-01-25,6
43062,481907984,2023-02-01,12
131807,477346810,2023-01-23,6
33710,481403303,2023-02-08,12
95747,476783649,2023-01-21,6
67716,482095651,2023-02-01,12
172704,481905193,2023-02-07,6
99596,479692810,2023-01-27,18
42209,478526816,2023-01-25,36
48978,480890718,2023-02-06,6
199577,472268306,2023-02-01,12
86725,479249155,2023-01-29,6
52239,483912564,2023-02-03,6
171461,479669680,2023-01-27,12
140106,480831568,2023-02-02,6
33696,480868702,2023-01-31,6
98789,481545401,2023-02-01,6
37498,478347849,2023-01-27,6
38009,479019957,2023-02-02,6
140875,479619873,2023-01-27,6
173697,479727807,2023-01-27,6
162796,482630923,2023-02-16,6
39650,478161951,2023-01-27,6
33371,470603636,2023-01-22,9
187738,478925357,2023-01-25,6
78161,478951511,2023-01-31,9
51624,483115789,2023-02-08,6
172924,480744001,2023-02-01,9
43934,482604784,2023-02-06,24
135872,481345808,2023-01-30,12
45394,483354063,2023-02-07,6
41897,483220002,2023-02-09,18
43126,477276937,2023-02-06,6
50615,482586922,2023-02-05,12
68135,480404565,2023-02-03,3
34256,479122157,2023-01-27,6
32336,479790368,2023-01-30,6
48740,481545452,2023-01-31,12
150347,477791541,2023-01-25,12
41488,481336736,2023-02-06,6
122668,479783045,2023-02-02,12
84124,481449951,2023-01-30,6
145842,479613792,2023-01-26,24
112614,482047002,2023-02-02,24
155789,483250172,2023-03-08,6
67853,481880318,2023-02-06,3
212957,482445016,2023-01-31,6
30066,478581801,2023-01-26,6
51593,478548355,2023-02-28,6
140534,477552901,2023-01-23,18
55094,483194303,2023-02-09,6
129086,482011696,2023-01-31,6
41671,480900333,2023-01-30,12
47122,481414824,2023-02-07,6
108772,483136529,2023-02-17,12
36985,480366260,2023-02-03,6
196492,481819151,2023-01-30,6
111990,479006645,2023-01-29,24
31732,478547603,2023-01-26,6
112020,479047855,2023-01-26,6
78066,480885351,2023-01-31,6
72031,478956258,2023-03-10,6
38801,477255948,2023-01-24,6
77907,479295401,2023-02-01,12
197838,483114711,2023-02-01,24
149701,483184653,2023-02-20,6
48418,471852585,2023-02-03,6
123923,481974069,2023-02-23,6
117667,481751203,2023-02-10,24
40775,483378043,2023-02-08,12
86654,477290022,2023-01-25,6
38183,476783701,2023-01-25,12
42490,480249076,2023-01-31,6
122354,479142649,2023-01-26,6
113180,482464862,2023-02-01,6
95969,478433853,2023-01-26,6
117132,442319158,2023-01-30,6
46686,482409847,2023-02-07,12
59871,479371503,2023-01-26,18
37497,479736357,2023-01-27,18
48706,483264774,2023-02-04,6
103349,478345002,2023-02-01,18
38799,477255948,2023-01-30,6
178652,483159745,2023-02-09,6
65295,483040093,2023-02-20,12
140171,483171736,2023-02-01,6
122927,482297101,2023-02-07,6
126924,482558157,2023-02-01,6
38962,481407039,2023-02-12,6
60861,478483327,2023-01-24,18
45688,479735982,2023-02-01,6
52846,313837654,2023-02-13,6
43464,481817735,2023-01-30,12
122721,482672961,2023-02-03,12
43623,479259257,2023-02-03,6
29918,477259620,2023-01-29,6
154649,491932904,2023-02-22,6
94883,496587979,2023-03-08,6
169751,504742960,2023-03-09,9
58411,488846735,2023-02-10,9
133135,490591863,2023-02-22,12
187563,504843775,2023-03-09,12
83167,497341409,2023-02-27,24
70389,498397265,2023-03-03,6
162822,493203031,2023-02-23,12
141871,506925822,2023-03-14,6
57329,485341521,2023-02-10,6
193265,494896804,2023-02-20,6
60249,495387302,2023-02-21,24
76106,502774305,2023-03-07,6
40422,486161151,2023-02-17,6
74556,497442115,2023-03-07,3
59625,488995988,2023-02-13,3
58915,493039001,2023-02-23,9
79044,496047238,2023-02-27,3
53340,486143299,2023-02-08,6
70032,497547110,2023-03-10,12
37262,483886721,2023-02-04,6
105085,485082272,2023-02-24,6
134021,502816804,2023-03-06,12
181504,489490566,2023-02-15,12
127217,485649041,2023-02-07,6
192751,492523252,2023-02-16,12
79863,500618270,2023-03-11,12
209630,486906110,2023-03-01,9
73997,486224429,2023-02-14,6
178030,494414736,2023-02-22,6
132738,488841080,2023-02-27,9
163399,502371082,2023-03-07,12
40409,486328751,2023-02-22,12
101790,497480205,2023-03-07,12
100231,497470430,2023-03-02,24
99988,496546564,2023-02-23,12
164110,500702901,2023-03-07,3
62059,488184434,2023-02-13,6
55659,494289259,2023-02-28,3
153959,483772406,2023-02-06,12
70278,499030102,2023-03-03,12
117866,476784363,2023-02-14,9
61857,491813351,2023-02-20,6
137297,493750840,2023-03-01,12
125196,501901374,2023-03-06,12
